signal_input_id,snapshot_id,timestamp_utc,tracking_id,parent_market_name,market_name,primary_outcome_to_track,region,bucket,system_type,underlying_event_group,gamma_market_id,condition_id,exact_polymarket_slug,market_url,token_label,token_id,outcome_contract_question,source_orderbook_status,best_bid,best_ask,mid,spread,comparison_price,price_type,executable_buy_price,executable_sell_price,bid_size_at_best,ask_size_at_best,bid_depth_1c,bid_depth_3c,bid_depth_5c,ask_depth_1c,ask_depth_3c,ask_depth_5c,total_bid_depth,total_ask_depth,liquidity_flags,signal_ready,skip_reason,book_timestamp,book_hash
20260626T151548Z:RSO-0038:YES:33,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0038,Michigan Senate Election Winner,Michigan Senate Election Winner — Democrat,Democrat,US,us_senate,us_statewide,michigan_senate_2026,630805,0xbfeb6d4cf3eab6071e204219b0647c8224d63a12778df467311b5f2a4b3a5bd4,will-the-democrats-win-the-michigan-senate-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-michigan-senate-race-in-2026,YES,71772627544132140586824126381855151743830987860593343955509593715269534710061,Will the Democrats win the Michigan Senate race in 2026?,OK,0.941,0.942,0.9415,0.001,0.9415,mid,0.942,0.941,30,145.66,3060,7395.81,7395.81,145.66,6142.73,6142.73,304755.33,10440.39,,true,,1782486948270,7fcad40df7c6a3dcf6e3e7a75e91bbd045737f55
20260626T151548Z:RSO-0039:YES:34,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0039,Michigan Senate Election Winner,Michigan Senate Election Winner — Republican,Republican,US,us_senate,us_statewide,michigan_senate_2026,630806,0x3fd189cac9280dfc49a07115581e8d4c9e0b7e1c1e8580a44e9ff3d74e39cf2d,will-the-republicans-win-the-michigan-senate-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-michigan-senate-race-in-2026,YES,1046980875306043125128331871114794349002409233139736033870402475326170083426,Will the Republicans win the Michigan Senate race in 2026?,OK,0.114,0.115,0.1145,0.001,0.1145,mid,0.115,0.114,2683.4,58,32547.94,70011.67,82388.23,3961.74,41426.84,81162.95,1377247.31,23747103.15,,true,,1782486947672,f3ba3ae30ff259894e67daeaf730ff630704a8d1
20260626T151548Z:RSO-0040:YES:35,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0040,Ohio Senate Election Winner,Ohio Senate Election Winner — Sherrod Brown (D),Sherrod Brown (D),US,us_senate,us_statewide,ohio_senate_2026,631057,0x968a1a79e001d49fa3ee1429e3b95eb01797587740f86d4e6becf3ab1b275bfb,will-the-democrats-win-the-ohio-senate-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-ohio-senate-race-in-2026,YES,83018072688154066292491996133599479395547801317505487833443670253228061205312,Will the Democrats win the Ohio Senate race in 2026?,OK,0.015,0.017,0.016,0.002,0.016,mid,0.017,0.015,9931.5,700,31268.5,107965.95,107965.95,2774.78,2854.78,2940.78,107965.95,4536257.01,,true,,1782486948202,9f59cfe62effc6a5a1a28b1d8c668bbdc8634d22
20260626T151548Z:RSO-0041:YES:36,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0041,Ohio Senate Election Winner,Ohio Senate Election Winner — Jon Husted (R),Jon Husted (R),US,us_senate,us_statewide,ohio_senate_2026,631058,0x771873c365f87bffd990644e4b688aebc1be7f18396d2eab64b996ff66e88669,will-the-republicans-win-the-ohio-senate-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-ohio-senate-race-in-2026,YES,69908185249078099348466099388148864764525845923415294308139153388799352317616,Will the Republicans win the Ohio Senate race in 2026?,OK,0.56,0.58,0.57,0.02,0.57,mid,0.58,0.56,371.64,3721.45,6935.29,11421.31,15943.32,10648.33,19272.56,26241.28,774141.09,295488.88,,true,,1782486947700,dfdd1f6b8a557405333ac22036bc30428a37a475
20260626T151548Z:RSO-0042:YES:37,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0042,North Carolina Senate Election Winner,North Carolina Senate Election Winner — Roy Cooper (D),Roy Cooper (D),US,us_senate,us_statewide,north_carolina_senate_2026,630883,0x129dbcb7d39ff8df5f0d7685a2db6400b5db37d3963914486fbb7fd2bc96a923,will-the-democrats-win-the-north-carolina-senate-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-north-carolina-senate-race-in-2026,YES,107151098936186723859677628536733880558851060002514795735761427447010628440047,Will the Democrats win the North Carolina Senate race in 2026?,NO_BIDS,,0.001,,,0.001,ask_only,0.001,,,33825,,,,1243953.21,1244890.54,1246808.11,0,14203966.13,no_bids,true,,1782486943511,d2548957dff79999d7f93b7520939b48a076dfc6
20260626T151548Z:RSO-0043:YES:38,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0043,North Carolina Senate Election Winner,North Carolina Senate Election Winner — Michael Whatley (R),Michael Whatley (R),US,us_senate,us_statewide,north_carolina_senate_2026,630884,0xd59f25520a8c0ea44a9c9741a97c8c3d769e21f1479b9a14e1a9d475e91f522a,will-the-republicans-win-the-north-carolina-senate-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-north-carolina-senate-race-in-2026,YES,62831517509825405761763142539845746280269675872170259538293560849475982647892,Will the Republicans win the North Carolina Senate race in 2026?,OK,0.82,0.83,0.825,0.01,0.825,mid,0.83,0.82,42471.32,28239.57,106228.4,276855.42,293058.42,74287.75,123155.9,155874,3812074.6,1651827.02,,true,,1782486948005,a06de9c402ea5f96869c56b8803c997ac363f6b7
20260626T151548Z:RSO-0044:YES:39,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0044,Georgia Senate Election Winner,Georgia Senate Election Winner — Democrat,Democrat,US,us_senate,us_statewide,georgia_senate_2026,630692,0x3c5b93b91196c8db64e63c424979da8cfbf44a4501afd70d2480ee28fbf306a2,will-the-democrats-win-the-georgia-senate-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-georgia-senate-race-in-2026,YES,21024219148268989748704207701411444044468128261642675917026452687231462203167,Will the Democrats win the Georgia Senate race in 2026?,OK,0.01,0.011,0.0105,0.001,0.0105,mid,0.011,0.01,31043.5,199.99,110591.99,110591.99,110591.99,1027.55,1067.55,1375.27,110591.99,5454794.98,,true,,1782486945227,d6d257ff4a6ff6a541f6b54d24111a37af2989ed
20260626T151548Z:RSO-0045:YES:40,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0045,Georgia Senate Election Winner,Georgia Senate Election Winner — Republican,Republican,US,us_senate,us_statewide,georgia_senate_2026,630693,0x54e4e816cc5868e2f933c6bbc597e3313bdad382be3ecf7eaa4d8fa5c3f1a1bd,will-the-republicans-win-the-georgia-senate-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-georgia-senate-race-in-2026,YES,43777191461245536274027792855557351629362906569064322165760098912770293918104,Will the Republicans win the Georgia Senate race in 2026?,OK,0.85,0.87,0.86,0.02,0.86,mid,0.87,0.85,365.1,2409.82,1083.37,2138.21,2138.21,7339.27,12759.23,15058.95,152475.7,67741.83,,true,,1782486945901,eaeb6a9cd26773ec78e17063d4cfe54959dde46c
20260626T151548Z:RSO-0046:YES:41,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0046,New Hampshire Senate Election Winner,New Hampshire Senate Election Winner — Democrat,Democrat,US,us_senate,us_statewide,new_hampshire_senate_2026,630844,0xfc5c740e4617eb9908ceada7c91bfbe1cd41f172d703ef811d544e60a7a70bb5,will-the-democrats-win-the-new-hampshire-senate-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-new-hampshire-senate-race-in-2026,YES,82410058691149830741200014405570918770267839390767234397030380747995715352939,Will the Democrats win the New Hampshire Senate race in 2026?,OK,0.143,0.17,0.1565,0.027,0.1565,mid,0.17,0.143,25,64.92,3604.65,9581.83,9667.43,214.92,2178.99,2178.99,38906.89,192063.99,,true,,1782486946106,c79c944030f91bf49a3de5527940495c8a75eeb3
20260626T151548Z:RSO-0047:YES:42,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0047,New Hampshire Senate Election Winner,New Hampshire Senate Election Winner — Republican,Republican,US,us_senate,us_statewide,new_hampshire_senate_2026,630845,0x57599a84bf50c94b958adb020aa2a25bf02e26453e500d3b739d86e6b783774c,will-the-republicans-win-the-new-hampshire-senate-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-new-hampshire-senate-race-in-2026,YES,62227089537100115269143206481757249285124282589590263790284791475153705872216,Will the Republicans win the New Hampshire Senate race in 2026?,OK,0.067,0.098,0.0825,0.031,0.0825,mid,0.098,0.067,12.2,70.41,290.65,330.65,406.03,140.41,140.41,170.41,183633.62,3259882.43,,true,,1782486948390,1a13909d65ffacf8c528b370326fc1d80034991f
20260626T151548Z:RSO-0048:YES:43,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0048,Iowa Senate Election Winner,Iowa Senate Election Winner — Republican,Republican,US,us_senate,us_statewide,iowa_senate_2026,630734,0x38a1025bfc56539ed1ff8fdd468283d55cf9002412decd61aa8d6c578c7d01a2,will-the-republicans-win-the-iowa-senate-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-iowa-senate-race-in-2026,YES,107844449523890311740907586041395758413047559802389895859202256336422357556837,Will the Republicans win the Iowa Senate race in 2026?,OK,0.55,0.58,0.565,0.03,0.565,mid,0.58,0.55,100,79.34,503.88,1389.56,2413.64,795.1,4116.48,5617.45,33626.64,41972.82,,true,,1782486941119,3a60032a730ba8d1f81c9172335e9e224ee64768
20260626T151548Z:RSO-0049:YES:44,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0049,Iowa Senate Election Winner,Iowa Senate Election Winner — Democrat,Democrat,US,us_senate,us_statewide,iowa_senate_2026,630733,0xd50c016598c499fceea10a1a714e48d9b4953487fe215daeaf916068fae722f1,will-the-democrats-win-the-iowa-senate-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-iowa-senate-race-in-2026,YES,90689690530039118737607894922148077480097700217322320781526913496162509181445,Will the Democrats win the Iowa Senate race in 2026?,OK,0.003,0.004,0.0035,0.001,0.0035,mid,0.004,0.003,200,10,25495,25495,25495,168.64,168.64,168.64,25495,180351.28,,true,,1782486946869,40cc7b854e4c17bc41f0a20143c75075e5498632
20260626T151548Z:RSO-0052:YES:45,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0052,Michigan Governor Election Winner,Michigan Governor Election Winner — Democrat,Democrat,US,us_governor,us_statewide,michigan_governor_2026,629464,0x76cface9f6df604ff32447bce58656b7a72b6659324d089c73a13a99f06c8aae,will-the-democrats-win-the-michigan-governor-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-michigan-governor-race-in-2026,YES,63517706574758177502492185078056756527324898714284142778693046697324148388357,Will the Democrats win the Michigan governor race in 2026?,OK,0.03,0.031,0.0305,0.001,0.0305,mid,0.031,0.03,195,273.58,7065,44462.48,44462.48,525.88,1740.04,2188.04,44462.48,528882.91,,true,,1782486948237,5a450d50f3749160950a4f2d870de9172eba3c45
20260626T151548Z:RSO-0053:YES:46,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0053,Michigan Governor Election Winner,Michigan Governor Election Winner — Republican,Republican,US,us_governor,us_statewide,michigan_governor_2026,629465,0xeee75e18b53425c67035084fb8be5414331614ab4e5ec59574bc73e11817be93,will-the-republicans-win-the-michigan-governor-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-michigan-governor-race-in-2026,YES,3091929947863726371877226324959784580013579280794631063604653957812689085396,Will the Republicans win the Michigan governor race in 2026?,OK,0.021,0.029,0.025,0.008,0.025,mid,0.029,0.021,25,558.05,1825,2063397.19,2063397.19,1488.05,1907.21,2361.21,2063397.19,486986.06,,true,,1782486948169,0029e932f3d30c7ec39b7ffcab71564c8716d6cc
20260626T151548Z:RSO-0054:YES:47,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0054,Michigan Governor Election Winner,Michigan Governor Election Winner — Independent,Independent,US,us_governor,us_statewide,michigan_governor_2026,629466,0xdfb79786d650608e4bdf010d254a9757ace465d405c858750c52bca0b985fce4,will-an-independent-win-the-michigan-governor-race-in-2026,https://polymarket.com/event/will-an-independent-win-the-michigan-governor-race-in-2026,YES,34943144357771122375283559286014961426824813487508159555960762936802327664238,Will an independent win the Michigan governor race in 2026?,OK,0.62,0.63,0.625,0.01,0.625,mid,0.63,0.62,123.49,245.03,576.61,1929.54,2934.93,724.93,3621.54,5032.53,61753.43,51444.89,,true,,1782486947693,d5006c5f5497ff9569cfb4d1f99cf9340fef908c
20260626T151548Z:RSO-0055:YES:48,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0055,WA-04 House Election Winner,WA-04 House Election Winner — Republican Party,Republican Party,US,us_house,us_district,wa_04_house_2026,1285143,0x14ed8c209487ff644ca1f3693b4c428f0781e1b0ee8910ff33307ec525a0cecc,will-the-republican-party-win-the-wa-04-house-seat,https://polymarket.com/event/will-the-republican-party-win-the-wa-04-house-seat,YES,47439174463482721229034772614568373644882067237418093196025863212785197691496,Will the Republican Party win the WA-04 House seat?,OK,0.83,0.85,0.84,0.02,0.84,mid,0.85,0.83,29.11,478.16,411.84,2417.52,2433.88,1234.45,1756.45,6148.68,99302.09,6793.9,,true,,1782486944264,4525c5138f72be5515ef3a7f12afe4da790efaf5
20260626T151548Z:RSO-0056:YES:49,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0056,WA-04 House Election Winner,WA-04 House Election Winner — Democratic Party,Democratic Party,US,us_house,us_district,wa_04_house_2026,1285144,0xdcb6cb68a62c550a66018c3e0146588c727fbc7d12254fac95bb8eeb96237f5c,will-the-democratic-party-win-the-wa-04-house-seat,https://polymarket.com/event/will-the-democratic-party-win-the-wa-04-house-seat,YES,30593975999350825877587438529917201650410921221852686898350933855891343459981,Will the Democratic Party win the WA-04 House seat?,OK,0.43,0.45,0.44,0.02,0.44,mid,0.45,0.43,38.26,37.47,2053.66,3185.26,3185.26,206.47,2272.23,3598.63,667127.64,559647.24,,true,,1782486945009,900dd2b33386cabffcb5970298d13e07d3c92700
20260626T151548Z:RSO-0057:YES:50,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0057,NE-02 House Election Winner,NE-02 House Election Winner — Democratic Party,Democratic Party,US,us_house,us_district,ne_02_house_2026,942878,0x13ab5c37a83d0a2ed874bd931c1c8a10984dcabc37cb67f4e36c807492cbfd3b,will-the-democratic-party-win-the-ne-02-house-seat,https://polymarket.com/event/will-the-democratic-party-win-the-ne-02-house-seat,YES,83966667308824872880342632752673759552233526664290166226784097408878282862076,Will the Democratic Party win the NE-02 House seat?,OK,0.38,0.39,0.385,0.01,0.385,mid,0.39,0.38,1634.08,1329.58,3907.6,9448.95,12051.28,5858.09,13801.93,14201.93,347646.37,171367.57,,true,,1782486941092,81146f17ea1b322cb6d229d4631918f38e374090
20260626T151548Z:RSO-0058:YES:51,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0058,NE-02 House Election Winner,NE-02 House Election Winner — Republican Party,Republican Party,US,us_house,us_district,ne_02_house_2026,942877,0xc733d85766ea9df81eb33ec52f7ba64610688401ebc823ae818f51d3cc7274de,will-the-republican-party-win-the-ne-02-house-seat,https://polymarket.com/event/will-the-republican-party-win-the-ne-02-house-seat,YES,9261962954796206285247745021195981577055668829876152281558354142057545087402,Will the Republican Party win the NE-02 House seat?,OK,0.18,0.19,0.185,0.01,0.185,mid,0.19,0.18,7355.42,93507.39,24515.08,66762.26,125457.25,163375.14,273320.29,285165.75,1829204.24,3960745.75,,true,,1782486947386,09832acddc80baba5e7eca7d38041a90653508ff
20260626T151548Z:RSO-0059:YES:52,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0059,PA-10 House Election Winner,PA-10 House Election Winner — Democratic Party,Democratic Party,US,us_house,us_district,pa_10_house_2026,943955,0x1ba8c5b414501846fafc1639481a839d57bc3bbb62471400e86224e93c2281f5,will-the-democratic-party-win-the-pa-10-house-seat,https://polymarket.com/event/will-the-democratic-party-win-the-pa-10-house-seat,YES,87725551185270618291722253233951821932371187994043126950008311468794742299797,Will the Democratic Party win the PA-10 House seat?,OK,0.042,0.043,0.0425,0.001,0.0425,mid,0.043,0.042,232.4,528.83,242.4,340.26,95812.92,1236.99,1446.48,1456.48,95812.92,187883.37,,true,,1782486947226,c81bbf7cf9bcd970d27cbc96a90851ef3ffca6ad
20260626T151548Z:RSO-0060:YES:53,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0060,PA-10 House Election Winner,PA-10 House Election Winner — Republican Party,Republican Party,US,us_house,us_district,pa_10_house_2026,943954,0xa33cf18dc8a3f0f8550fcb3f68a7b4272f40709419029ac6e589d82f30bb3273,will-the-republican-party-win-the-pa-10-house-seat,https://polymarket.com/event/will-the-republican-party-win-the-pa-10-house-seat,YES,103572160941197360900419917573086716527751112441366358755475598989264153655130,Will the Republican Party win the PA-10 House seat?,NO_BIDS,,0.001,,,0.001,ask_only,0.001,,,1580.96,,,,2651.46,3066.46,3066.46,0,5369349.98,no_bids,true,,1782486941266,abdf3f65e161c529a3b9957058aeb43ad7001a5b
20260626T151548Z:RSO-0061:YES:54,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0061,Ohio Governor Election Winner,Ohio Governor Election Winner — Republican,Republican,US,us_governor,us_statewide,ohio_governor_2026,629558,0x650e3ebc043ddbcfa1d1ffda0c5830f19da7389827889fb5db3474bde5b007fb,will-the-republicans-win-the-ohio-governor-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-ohio-governor-race-in-2026,YES,3104629708171062356498135654472461762731791851667035051301931240755518332250,Will the Republicans win the Ohio governor race in 2026?,OK,0.85,0.86,0.855,0.01,0.855,mid,0.86,0.85,1018.37,16.72,5031.84,6759.62,6764.62,42.22,5934.44,10281.24,559105.6,62610.74,,true,,1782486945005,7f2d64ed7f0ef0e82c409b5ef80810fc02546d78
20260626T151548Z:RSO-0062:YES:55,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0062,Ohio Governor Election Winner,Ohio Governor Election Winner — Democrat,Democrat,US,us_governor,us_statewide,ohio_governor_2026,629557,0x3babe91f8d2fac44027f9ba7f0f1a59e61b72419828e6e517f96bbcf4e132498,will-the-democrats-win-the-ohio-governor-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-ohio-governor-race-in-2026,YES,63255709540320761353971859526848930870803944190764324681913735372035438815215,Will the Democrats win the Ohio governor race in 2026?,OK,0.6,0.61,0.605,0.01,0.605,mid,0.61,0.6,275,20,909.69,2332.69,2332.69,851.31,5084.56,7169.56,236163.8,244521.44,,true,,1782486944013,41c7b90155892edefdc10be74e65535267caaeb5
20260626T151548Z:RSO-0063:YES:56,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0063,Georgia Governor Election Winner,Georgia Governor Election Winner — Democrat,Democrat,US,us_governor,us_statewide,georgia_governor_2026,629337,0x73a9911393e7bd2262904c4413d9614f68bb6290ddf7d88ed607f1562d08fb05,will-the-democrats-win-the-georgia-governor-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-georgia-governor-race-in-2026,YES,59980150909931986777748227027020522224275707387562276219060223816867188565245,Will the Democrats win the Georgia governor race in 2026?,OK,0.001,0.002,0.0015,0.001,0.0015,mid,0.002,0.001,814493.98,293801.31,814493.98,814493.98,814493.98,421623.91,448850.05,458011.02,814493.98,12743063.53,,true,,1782486947487,0507a7a001556db6d859c5cfb5f84aea6cf72102
20260626T151548Z:RSO-0064:YES:57,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0064,Georgia Governor Election Winner,Georgia Governor Election Winner — Republican,Republican,US,us_governor,us_statewide,georgia_governor_2026,629338,0x71c05b735300b6087ff5588bcc7e83fecf009293d794f613c63c92ea8a16fb2b,will-the-republicans-win-the-georgia-governor-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-georgia-governor-race-in-2026,YES,17555504943162344098534978138053308162738914357892515623100381936995379845407,Will the Republicans win the Georgia governor race in 2026?,OK,0.66,0.67,0.665,0.01,0.665,mid,0.67,0.66,206.15,143.82,665.27,1134.35,1279.18,471.82,1387.99,2460.29,74202.48,294377.84,,true,,1782486947708,9c6867b4a69f0c020783a522d0cacf34d3d4c08c
20260626T151548Z:RSO-0065:YES:58,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0065,Nevada Governor Election Winner,Nevada Governor Election Winner — Democrat,Democrat,US,us_governor,us_statewide,nevada_governor_2026,629505,0x707eb5c6df23e32e0b770dd0ccd1245abb7fac0dcfd24d8b68dd99e5ca737180,will-the-democrats-win-the-nevada-governor-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-nevada-governor-race-in-2026,YES,1246864710804983890692377994891598401616546411512113588399830364959833951829,Will the Democrats win the Nevada governor race in 2026?,OK,0.85,0.87,0.86,0.02,0.86,mid,0.87,0.85,1100,497.01,2496.56,3213.13,3213.13,2000.04,3984.17,5080.75,132392.64,6411.22,,true,,1782486947209,e238c5d62ca0098fe718b4bfe50936ecf0840167
20260626T151548Z:RSO-0066:YES:59,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0066,Nevada Governor Election Winner,Nevada Governor Election Winner — Republican,Republican,US,us_governor,us_statewide,nevada_governor_2026,629506,0xb63fbd776203cada01a13bb21b3c52c500bcf904bdfc71627022db1f891f95c5,will-the-republicans-win-the-nevada-governor-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-nevada-governor-race-in-2026,YES,26514162544090965098284473937422427465088569867873952479707540387314217381282,Will the Republicans win the Nevada governor race in 2026?,OK,0.47,0.52,0.495,0.05,0.495,mid,0.52,0.47,70,62.37,569.99,669.99,669.99,336.37,1317.04,2335.17,510520.39,579826.23,,true,,1782486947386,5a7cf2f20e7fea4a2787fba5fab8ff1f94768c01
20260626T151548Z:RSO-0067:YES:60,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0067,NY-13 House Election Winner / Darializa Avila Chevalier proxy,NY-13 House Election Winner / Darializa Avila Chevalier proxy — Democratic Party,Democratic Party,US,narrative_candidate,us_district,ny_13_house_darializa_proxy_2026,1284299,0xdf533114d83b2408875558a9cf8ef34fdf172d704b97261a0aa383f3197762f1,will-the-democratic-party-win-the-ny-13-house-seat,https://polymarket.com/event/will-the-democratic-party-win-the-ny-13-house-seat,YES,58170582826434624369183137827470621458750832571934268895241793899476487858088,Will the Democratic Party win the NY-13 House seat?,OK,0.05,0.054,0.052,0.004,0.052,mid,0.054,0.05,150.64,10.72,207.2,2678.31,115557.99,10.72,100.16,120.36,115557.99,497026.12,,true,,1782486908264,2b38115abd87e6cf1ae72f739536d74ac4c11a89
20260626T151548Z:RSO-0068:YES:61,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0068,NY-13 House Election Winner / Darializa Avila Chevalier proxy,NY-13 House Election Winner / Darializa Avila Chevalier proxy — Republican Party,Republican Party,US,narrative_candidate,us_district,ny_13_house_darializa_proxy_2026,1284298,0xe0dc694c459bbf45b586d15930c82a36eb9ff63de86e81290d934b3fc3918d1e,will-the-republican-party-win-the-ny-13-house-seat,https://polymarket.com/event/will-the-republican-party-win-the-ny-13-house-seat,YES,81557957224614719909606514321678071196063005584137638675672000952860345431216,Will the Republican Party win the NY-13 House seat?,OK,0.023,0.024,0.0235,0.001,0.0235,mid,0.024,0.023,66,72.93,5872.67,20173.98,20173.98,1039.23,3721.74,3721.74,20173.98,145528.54,,true,,1782486948193,c665eacead1c4c6c9f64cf0a12f2e0ce814ba983
20260626T151548Z:RSO-0076:YES:62,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0076,Brazil Presidential Election,Brazil Presidential Election — Luiz Inácio Lula da Silva,Luiz Inácio Lula da Silva,Brazil,brazil_presidential,presidential_two_round,brazil_president_winner_2026,601819,0xdf8e2dc5860027decbe6164555c3c1c9645c3bd33e16b9dc57ca87125047d4a8,will-luiz-incio-lula-da-silva-win-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-luiz-incio-lula-da-silva-win-the-2026-brazilian-presidential-election,YES,30630994248667897740988010928640156931882346081873066002335460180076741328029,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,OK,0.83,0.84,0.835,0.01,0.835,mid,0.84,0.83,1144.52,16.41,2886.64,3628.82,3628.82,91.36,3257.32,5948.9,105620.88,9447.07,,true,,1782486947677,aca5b6da30d6b1ca89c69be2dc19b93eb6c59950
20260626T151548Z:RSO-0077:YES:63,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0077,Brazil Presidential Election,Brazil Presidential Election — Flávio Bolsonaro,Flávio Bolsonaro,Brazil,brazil_presidential,presidential_two_round,brazil_president_winner_2026,601826,0x1a01bf78f56a507fcb666d564d8c8b91b0750679163ed6e96746102c9b7d285d,will-flvio-bolsonaro-win-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-flvio-bolsonaro-win-the-2026-brazilian-presidential-election,YES,109876868437950584369987384406356259939519193117253465815665152916226511121427,Will Flávio Bolsonaro win the 2026 Brazilian presidential election?,OK,0.43,0.44,0.435,0.01,0.435,mid,0.44,0.43,98.78,71.14,98.78,941.75,1341.25,472.26,2144.97,4251.87,21962.38,34618.84,,true,,1782486948093,bbb74b57a0e58b4694e88c46beb6c74fa6f771db
20260626T151548Z:RSO-0078:YES:64,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0078,Brazil Presidential Election,Brazil Presidential Election — Renan Santos,Renan Santos,Brazil,brazil_presidential,presidential_two_round,brazil_president_winner_2026,601825,0x05297f854d3b757d5e51a1a29c7f225a80b14b2a161d6b7f9a61677da7a80ced,will-renan-santos-win-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-renan-santos-win-the-2026-brazilian-presidential-election,YES,93998891488819623915454849994768171534113749478841216025646247933473925258016,Will Renan Santos win the 2026 Brazilian presidential election?,OK,0.13,0.15,0.14,0.02,0.14,mid,0.15,0.13,20,80.99,20,5598.03,7831.53,789.87,1951.37,4846.01,7909.92,99739.67,,true,,1782486948311,51f5ece19d2c707f979576a519f17f3e30d326e0
20260626T151548Z:RSO-0079:YES:65,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0079,Brazil Presidential Election,Brazil Presidential Election — Michelle Bolsonaro,Michelle Bolsonaro,Brazil,brazil_presidential,presidential_two_round,brazil_president_winner_2026,601822,0x37ec4c6b57a18b16eed1241f6155ee7ff45bc1697d7848f15ac33d406e38ed00,will-michelle-bolsonaro-win-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-michelle-bolsonaro-win-the-2026-brazilian-presidential-election,YES,91154058715822908897619103072380844452822017332608583147987152526225529443892,Will Michelle Bolsonaro win the 2026 Brazilian presidential election?,OK,0.12,0.121,0.1205,0.001,0.1205,mid,0.121,0.12,6261.51,366.56,17677.12,29398.17,30454.97,2441.3,4122.85,4720.88,2233015.96,502734.16,,true,,1782486948313,92eee2803e6881b1ba6db44269afaf4a6d1fe0bd
20260626T151548Z:RSO-0080:YES:66,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0080,Brazil Presidential Election,Brazil Presidential Election — Ronaldo Caiado,Ronaldo Caiado,Brazil,brazil_presidential,presidential_two_round,brazil_president_winner_2026,601827,0xbca3d70ec52a5a441ccc365a3b1b48b9cd0f08dfff4bc5871e2cd92d0d92caa1,will-ronaldo-caiado-win-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-ronaldo-caiado-win-the-2026-brazilian-presidential-election,YES,36262307788727352725358528951052957737657822670589615830114396216160368496388,Will Ronaldo Caiado win the 2026 Brazilian presidential election?,OK,0.136,0.155,0.1455,0.019,0.1455,mid,0.155,0.136,11.4,500,445.05,9154.49,9154.49,4530.55,8070.62,9684.31,136236.49,711648.25,,true,,1782486941122,ed1642993cd2e2265ef2c6de5a0c37177be4f462
